Timestamp,university_type,location,academic_year,faculty,major,learning_hours,نوع التطوير اللي بتركز عليه أكتر,interview_readiness,mentor_contact,apps_count,acceptances_count,feedback_frequency,requirements_clarity,market_understanding,perceived_barriers,paid_for_training,events_attended,can_identify_gaps,frustration_sources,wants_skill_report,biggest_challenge,python_lvl,sql_lvl,excel_lvl,stats_lvl,viz_tools,ml_knowledge,projects_count,kaggle_participation,has_portfolio,info_sources,has_python,has_sql,has_excel,has_statistics,has_tableau,has_powerbi,has_any_viz_tool,learning_hours_num,apps_count_num,accept_count_num,events_num,region_category,is_cairo,faculty_category,is_related_major,has_ml,projects_num,has_projects,has_kaggle,has_portfolio_flag,has_mentor,tried_mentor,paid_training_flag,cant_afford,no_value,high_interview_readiness,is_government_univ,is_private_univ,is_national_univ,is_diploma,is_graduate,is_senior
2026-03-12 02:32:52.946,معهد,القاهرة,رابعة,حاسبات ومعلومات / علوم الحاسب,Computer science ,2–5,"كورسات أونلاين, مشاريع عملية شخصية",3,لا,3_1,3_2,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,3,2,2,2,"Tableau, Power BI",نعم,مشروع واحد,لا,لا,LinkedIn,True,True,True,True,True,True,True,3,0,0,1,Cairo/Alex,True,Tech/CS,1,True,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2026-03-12 02:36:21.655,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,علوم حاسب,5–10,كورسات أونلاين,2,نعم,0,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, ضعف في عرض نفسي, منافسة عالية جدًا","نعم , مرة واحدة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,1,1,1,1,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,أصدقاء/معارف,False,False,False,False,False,False,False,7,0,0,1,Cairo/Alex,True,Tech/CS,1,False,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2026-03-12 02:44:33.366,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,Computer science ,5–10,"مشاريع عملية شخصية, تدريب فعلي",5,نعم,3_1,1,احيانا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, نوع الجامعة أو الخلفية الأكاديمية","نعم , مرة واحدة",لا,نعم بدقة,متطلبات كتير ومش واضحة,الي حد ما,معنديش خبرة فالتواصل مع الناس او عمل قبل كدة,3,2,4,4,Matplotlib,نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,False,False,7,0,0,0,Cairo/Alex,True,Tech/CS,1,True,4.5,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
2026-03-12 03:18:28.798,حكومية,الغربية,رابعة,علوم,الرياضيات ودعم اتخاذ القرار,2–5,"مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",4,نعم,4_10,3_2,احيانا,واضحة جدًا وعارف أقيس نفسي عليها,4,"نقص خبرة عملية مثبتة, نوع الجامعة أو الخلفية الأكاديمية","لا , لا اري قيمة لذلك",مرة أو مرتين,نعم بدقة,رفض بدون توضيح سبب,جدًا,عدم معرفة متطلبات الوظائف في السوق,2,2,3,2,Power BI,نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,3,0,0,1,Provinces,False,Science,0,True,7.0,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True
2026-03-12 03:34:43.938,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,علوم حاسب,أقل من 2,"كورسات أونلاين, مشاريع عملية شخصية",1,نعم,0,ولا واحدة,ابدا,غير واضحة ومبهمة,1,"نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا اري قيمة لذلك",لا,لا,مقدمتش,الي حد ما,ضعف المهارات التقنية المطلوبة,0,0,0,2,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,أصدقاء/معارف,False,False,False,True,False,False,False,1,0,0,0,Cairo/Alex,True,Tech/CS,1,False,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2026-03-12 03:53:33.399,حكومية,كفر الشيخ,تالته,تجارة / إدارة أعمال,English section ,2–5,"كورسات أونلاين, مشاريع عملية شخصية",3,نعم,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,4,"ضعف في عرض نفسي, ","نعم , اكثر من مرة",مرة أو مرتين,تقريبا,عملية تقديم معقدة,جدًا,الموقع الجغرافي,1,1,3,2,Power BI,لا,أكثر من 5 مشاريع,لا,نعم,LinkedIn,False,False,True,True,False,True,True,3,0,0,1,Provinces,False,Business,1,False,7.0,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False
2026-03-12 04:15:41.842,حكومية,الشرقية,تانية,هندسة,هندسه ميكانيكيه باور ,2–5,كورسات أونلاين,4,نعم,11_25,اكثر,نادرا,بتختلف من فرصة للتانية,2,"نقص مهارات تقنية محددة, منافسة عالية جدًا, مش من سكان محافظة القاهرة ","نعم , مرة واحدة",أكثر من 3 مرات,نعم بدقة,عدم الرد تمامًا,الي حد ما,م من سكان القاهرة/ سوق العمل نش مبشر اني احط فيه مجهود,2,2,3,1,"Tableau, Power BI",لا,أكثر من 5 مشاريع,لا,نعم,أصدقاء/معارف,True,True,True,False,True,True,True,3,0,0,3,Provinces,False,Engineering,0,False,7.0,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False
2026-03-12 04:24:32.325,تكنولوجيه,القاهرة,تانية,ذكاء اصطناعي / علوم البيانات,Data Science ,5–10,تدريب فعلي,5,نعم,+25,1,احيانا,بتختلف من فرصة للتانية,4,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية","لا , لا استطيع تحمل التكلفة",أكثر من 3 مرات,نعم بدقة,رفض بدون توضيح سبب,الي حد ما,عدم وجود تدريب أو خبرة عملية,3,4,3,4,Power BI,نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,7,30,0,3,Cairo/Alex,True,Tech/CS,1,True,4.5,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
2026-03-12 05:25:18.661,حكومية,الدقهلية,تانية,علوم,احصاء وعلوم حاسب,أقل من 2,بناء CV / LinkedIn,2,نعم,3_1,ولا واحدة,احيانا,بتختلف من فرصة للتانية,5,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا اري قيمة لذلك",لا,تقريبا,متطلبات كتير ومش واضحة,جدًا,قلة المشاريع العملية في السيرة الذاتية,0,3,0,0,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,نعم,أصدقاء/معارف,False,True,False,False,False,False,False,1,0,0,0,Provinces,False,Science,1,False,0.0,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
2026-03-12 06:19:36.762,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,علوم حاسب,2–5,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي",3,نعم,+25,ولا واحدة,احيانا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, نوع الجامعة أو الخلفية الأكاديمية","نعم , اكثر من مرة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,الي حد ما,ضعف المهارات التقنية المطلوبة,2,0,2,1,"Matplotlib, Seaborn",نعم,2 – 3 مشاريع,لا,نعم,LinkedIn,True,False,True,False,False,False,False,3,30,0,1,Cairo/Alex,True,Tech/CS,1,True,2.5,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
2026-03-12 06:22:03.069,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,علوم حاسب ,أقل من 2,"كورسات أونلاين, تدريب فعلي, مسابقات / أنشطة",5,نعم,11_25,اكثر,نادرا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , اكثر من مرة",لم تتوفر فرص في منطقتي,نعم بدقة,منافسة عالية جدًا,جدًا,ضعف المهارات التقنية المطلوبة,1,2,2,2,لم أستخدم أي أداة,نعم,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,True,True,True,False,False,False,1,0,0,0,Cairo/Alex,True,Tech/CS,1,True,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
2026-03-12 06:25:41.481,معهد,القاهرة,تالته,حاسبات ومعلومات / علوم الحاسب,علوم حاسب ,أقل من 2,كورسات أونلاين,5,نعم,3_1,ولا واحدة,نادرا,بتختلف من فرصة للتانية,4,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, نوع الجامعة أو الخلفية الأكاديمية","نعم , مرة واحدة",مرة أو مرتين,نعم بدقة,متطلبات كتير ومش واضحة,لا,قلة المشاريع العملية في السيرة الذاتية,3,1,2,3,"Tableau, Power BI, Matplotlib",نعم,مشروع واحد,لا,لا,مواقع توظيف,True,False,True,True,True,True,True,1,0,0,1,Cairo/Alex,True,Tech/CS,1,True,1.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
2026-03-12 07:26:55.774,حكومية,الدقهلية,خريج حديث,تجارة / إدارة أعمال,Accounting ,5–10,"كورسات أونلاين, بناء CV / LinkedIn",1,حاولت ولم أنجح,3_1,1,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","لا , لا استطيع تحمل التكلفة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية ف السيرة الذاتية عدم وجود خبره عملية سابقة ,0,1,2,2,Power BI,لا,مشروع واحد,لا,لا,LinkedIn,False,False,True,True,False,True,True,7,0,0,1,Provinces,False,Business,0,False,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
2026-03-12 07:50:02.880,حكومية,القاهرة,رابعة,تجارة / إدارة أعمال,محاسبة ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",5,نعم,11_25,ولا واحدة,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,5,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , اكثر من مرة",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,2,3,3,"Tableau, Power BI",لا,4 – 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,True,True,True,7,0,0,0,Cairo/Alex,True,Business,1,False,4.5,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True
2026-03-12 08:14:02.659,حكومية,أسوان,تالته,تجارة / إدارة أعمال,محاسبة,2–5,"كورسات أونلاين, مسابقات / أنشطة, بناء CV / LinkedIn",4,نعم,4_10,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,3,2,3,1,Power BI,نعم,لم أنجز أي مشروع بعد,نعم,لا,LinkedIn,True,True,True,False,False,True,True,3,0,0,0,Provinces,False,Business,1,True,0.0,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
2026-03-12 09:19:04.840,حكومية,القاهرة,تانية,حاسبات ومعلومات / علوم الحاسب,عام,2–5,كورسات أونلاين,1,نعم,3_1,1,ابدا,واضحة لكن مش عارف أحدد موقفي,2,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,تقريبا,متطلبات كتير ومش واضحة,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,1,2,1,"Power BI, Matplotlib, Seaborn",لا,مشروع واحد,لا,نعم,أصدقاء/معارف,True,False,True,False,False,True,True,3,0,0,0,Cairo/Alex,True,Tech/CS,0,False,1.0,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False
2026-03-12 10:55:02.871,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,علوم حاسب ,أقل من 2,كورسات أونلاين,2,لا,3_1,1,نادرا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص مهارات تقنية محددة, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","نعم , اكثر من مرة",أكثر من 3 مرات,تقريبا,رفض بدون توضيح سبب,جدًا,عدم وجود تدريب أو خبرة عملية,2,2,2,2,Matplotlib,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,True,True,True,True,False,False,False,1,0,0,3,Cairo/Alex,True,Tech/CS,1,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2026-03-12 11:24:23.185,حكومية,القليوبية,تالته,BIS,BIS,2–5,مشاريع عملية شخصية,4,لا,4_10,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,نعم بدقة,منافسة عالية جدًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,2,2,Power BI,لا,4 – 5 مشاريع,لا,نعم,أصدقاء/معارف,True,True,True,True,False,True,True,3,0,0,0,Provinces,False,Business/Tech,1,False,4.5,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False
2026-03-12 13:44:28.289,حكومية,القاهرة,تالته,تجارة / إدارة أعمال,Management information system ,5–10,"كورسات أونلاين, مسابقات / أنشطة, بناء CV / LinkedIn",4,لا,4_10,3_2,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, ضعف في عرض نفسي, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا اري قيمة لذلك",لا,تقريبا,عملية تقديم معقدة,الي حد ما,قلة الثقة في قدراتي,1,1,3,3,"Tableau, Power BI",لا,أكثر من 5 مشاريع,نعم,نعم,LinkedIn,False,False,True,True,True,True,True,7,0,0,0,Cairo/Alex,True,Business,1,False,7.0,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
